codigo,nome,preco,estoque
7722,Calca_7722,51.74,60
7723,Bone_7723,181.26,41
7724,Jaqueta_7724,728.36,97
7725,Bone_7725,800.77,43
7726,Mochila_7726,453.61,27
7727,Tenis_7727,805.93,56
7728,Relogio_7728,773.04,60
7729,Oculos_7729,134.14,93
7730,Jaqueta_7730,323.58,28
7731,Oculos_7731,858.57,75
7732,Meia_7732,439.39,57
7733,Oculos_7733,334.51,79
7734,Jaqueta_7734,169.14,42
7735,Oculos_7735,370.0,89
7736,Bermuda_7736,658.89,79
7737,Bone_7737,613.09,8
7738,Relogio_7738,788.47,60
7739,Jaqueta_7739,93.45,98
7740,Oculos_7740,240.93,48
7741,Calca_7741,779.28,7
7742,Meia_7742,857.57,67
7743,Oculos_7743,555.23,77
7744,Camisa_7744,978.05,99
7745,Oculos_7745,246.9,83
7746,Mochila_7746,558.02,10
7747,Tenis_7747,81.18,99
7748,Jaqueta_7748,322.3,61
7749,Bone_7749,203.64,82
7750,Tenis_7750,353.69,61
7751,Tenis_7751,609.45,87
7752,Meia_7752,724.68,85
7753,Camisa_7753,139.2,60
7754,Bone_7754,243.86,7
7755,Bone_7755,429.74,12
7756,Tenis_7756,521.14,37
7757,Bermuda_7757,445.52,1
7758,Jaqueta_7758,870.39,63
7759,Bone_7759,821.91,94
7760,Jaqueta_7760,677.62,38
7761,Camisa_7761,337.98,14
7762,Calca_7762,393.85,2
7763,Oculos_7763,802.99,85
7764,Calca_7764,995.44,71
7765,Oculos_7765,727.27,98
7766,Meia_7766,915.56,5
7767,Bermuda_7767,702.32,100
7768,Tenis_7768,247.12,85
7769,Jaqueta_7769,200.68,39
7770,Jaqueta_7770,821.23,73
7771,Calca_7771,73.27,64
7772,Meia_7772,640.09,43
7773,Jaqueta_7773,92.66,90
7774,Relogio_7774,125.94,65
7775,Mochila_7775,268.85,88
7776,Meia_7776,803.98,74
7777,Mochila_7777,625.31,24
7778,Tenis_7778,362.54,47
7779,Tenis_7779,811.27,45
7780,Camisa_7780,414.88,50
7781,Meia_7781,540.15,35
7782,Relogio_7782,387.88,64
7783,Bermuda_7783,809.06,92
7784,Oculos_7784,867.55,72
7785,Oculos_7785,488.72,11
7786,Relogio_7786,859.98,28
7787,Calca_7787,96.18,47
7788,Meia_7788,347.71,82
7789,Tenis_7789,22.15,80
7790,Jaqueta_7790,435.41,1
7791,Calca_7791,922.12,15
7792,Relogio_7792,613.96,85
7793,Jaqueta_7793,484.72,40
7794,Jaqueta_7794,286.0,1
7795,Bone_7795,737.93,63
7796,Jaqueta_7796,481.38,60
7797,Mochila_7797,513.62,49
7798,Bone_7798,957.13,5
7799,Bone_7799,335.65,57
7800,Meia_7800,737.23,22
7801,Camisa_7801,437.85,100
7802,Bone_7802,602.41,49
7803,Oculos_7803,509.61,63
7804,Tenis_7804,517.28,29
7805,Mochila_7805,531.24,86
7806,Camisa_7806,69.51,64
7807,Jaqueta_7807,807.98,34
7808,Relogio_7808,529.67,72
7809,Bone_7809,976.67,27
7810,Jaqueta_7810,700.66,72
7811,Bone_7811,399.09,78
7812,Meia_7812,58.8,16
7813,Bone_7813,806.21,23
7814,Bermuda_7814,729.62,66
7815,Calca_7815,651.89,4
7816,Oculos_7816,826.72,26
7817,Jaqueta_7817,121.06,12
7818,Oculos_7818,661.5,5
7819,Bermuda_7819,30.57,17
7820,Oculos_7820,401.92,28
7821,Calca_7821,631.33,83
7822,Meia_7822,235.89,40
7823,Relogio_7823,487.34,28
7824,Bermuda_7824,356.1,89
7825,Bone_7825,688.41,24
7826,Jaqueta_7826,342.08,21
7827,Bermuda_7827,699.34,76
7828,Oculos_7828,431.74,75
7829,Relogio_7829,714.22,20
7830,Oculos_7830,706.09,98
7831,Tenis_7831,942.09,32
7832,Camisa_7832,141.04,65
7833,Tenis_7833,864.56,75
7834,Oculos_7834,344.63,90
7835,Calca_7835,96.9,68
7836,Oculos_7836,282.37,88
7837,Bermuda_7837,133.02,42
7838,Calca_7838,537.04,95
7839,Jaqueta_7839,537.35,90
7840,Tenis_7840,659.41,82
7841,Calca_7841,860.92,47
7842,Camisa_7842,819.88,71
7843,Relogio_7843,990.08,50
7844,Bermuda_7844,614.89,54
7845,Bermuda_7845,390.79,37
7846,Jaqueta_7846,506.3,77
7847,Oculos_7847,671.72,19
7848,Calca_7848,537.3,77
7849,Meia_7849,811.09,41
7850,Relogio_7850,969.92,98
7851,Mochila_7851,308.12,90
7852,Camisa_7852,360.49,79
7853,Jaqueta_7853,180.48,47
7854,Oculos_7854,404.01,30
7855,Mochila_7855,813.3,72
7856,Bone_7856,861.7,70
7857,Meia_7857,156.68,34
7858,Oculos_7858,908.64,30
7859,Meia_7859,826.07,75
7860,Camisa_7860,219.96,18
7861,Bermuda_7861,280.98,59
7862,Oculos_7862,616.7,45
7863,Calca_7863,727.16,82
7864,Jaqueta_7864,187.13,7
7865,Bone_7865,831.61,46
7866,Calca_7866,499.28,19
7867,Camisa_7867,333.83,98
7868,Mochila_7868,142.47,74
7869,Relogio_7869,257.62,9
7870,Bermuda_7870,54.16,56
7871,Jaqueta_7871,186.51,11
7872,Meia_7872,311.22,77
7873,Oculos_7873,701.53,85
7874,Meia_7874,956.35,94
7875,Bermuda_7875,925.4,66
7876,Oculos_7876,642.64,55
7877,Bone_7877,19.48,92
7878,Meia_7878,158.75,92
7879,Tenis_7879,184.3,19
7880,Relogio_7880,484.7,78
7881,Relogio_7881,962.59,97
7882,Jaqueta_7882,790.86,7
7883,Relogio_7883,382.9,64
7884,Jaqueta_7884,71.62,19
7885,Mochila_7885,689.84,95
7886,Oculos_7886,25.47,24
7887,Camisa_7887,465.55,87
7888,Meia_7888,851.64,12
7889,Mochila_7889,127.53,23
7890,Meia_7890,693.66,79
7891,Jaqueta_7891,706.27,52
7892,Calca_7892,258.56,85
7893,Calca_7893,540.69,32
7894,Camisa_7894,527.86,26
7895,Camisa_7895,704.39,95
7896,Bermuda_7896,730.1,13
7897,Jaqueta_7897,209.64,48
7898,Jaqueta_7898,577.3,48
7899,Calca_7899,454.73,22
7900,Tenis_7900,542.48,68
7901,Bone_7901,463.19,1
7902,Oculos_7902,90.9,7
7903,Oculos_7903,30.87,69
7904,Tenis_7904,741.91,70
7905,Calca_7905,895.64,80
7906,Camisa_7906,502.04,51
7907,Jaqueta_7907,188.16,2
7908,Tenis_7908,282.34,79
7909,Calca_7909,527.63,91
7910,Meia_7910,203.87,13
7911,Bone_7911,256.77,78
7912,Calca_7912,894.67,36
7913,Camisa_7913,523.23,45
7914,Camisa_7914,555.72,88
7915,Relogio_7915,230.25,90
7916,Meia_7916,723.54,63
7917,Mochila_7917,788.97,2
7918,Bone_7918,744.05,34
7919,Mochila_7919,481.68,34
7920,Bone_7920,871.58,15
7921,Camisa_7921,925.18,55
7922,Tenis_7922,912.48,45
7923,Mochila_7923,912.38,59
7924,Camisa_7924,530.77,1
7925,Jaqueta_7925,102.29,92
7926,Tenis_7926,198.19,95
7927,Calca_7927,206.42,24
7928,Bermuda_7928,561.04,57
7929,Mochila_7929,605.16,30
7930,Jaqueta_7930,691.91,74
7931,Meia_7931,258.12,24
7932,Meia_7932,150.29,45
7933,Jaqueta_7933,596.77,87
7934,Oculos_7934,167.1,60
7935,Calca_7935,988.75,21
7936,Meia_7936,262.33,75
7937,Tenis_7937,33.69,20
7938,Bermuda_7938,431.69,61
7939,Jaqueta_7939,183.78,22
7940,Meia_7940,261.7,87
7941,Jaqueta_7941,715.85,53
7942,Calca_7942,117.93,41
7943,Jaqueta_7943,151.48,70
7944,Tenis_7944,528.91,19
7945,Jaqueta_7945,853.25,58
7946,Calca_7946,906.86,93
7947,Jaqueta_7947,479.65,42
7948,Bermuda_7948,367.43,20
7949,Oculos_7949,521.2,6
7950,Oculos_7950,299.76,66
7951,Tenis_7951,462.15,86
7952,Jaqueta_7952,634.04,48
7953,Tenis_7953,131.22,27
7954,Camisa_7954,273.5,25
7955,Relogio_7955,436.49,18
7956,Relogio_7956,691.17,7
7957,Calca_7957,756.29,3
7958,Bermuda_7958,365.46,75
7959,Calca_7959,471.14,29
7960,Meia_7960,913.43,48
7961,Tenis_7961,989.81,69
7962,Bone_7962,398.5,20
7963,Relogio_7963,656.52,74
7964,Camisa_7964,22.98,59
7965,Camisa_7965,65.82,6
7966,Oculos_7966,930.06,63
7967,Bone_7967,34.76,27
7968,Oculos_7968,720.99,94
7969,Tenis_7969,914.52,23
7970,Mochila_7970,136.26,26
7971,Jaqueta_7971,805.7,2
7972,Jaqueta_7972,921.66,55
7973,Bermuda_7973,829.58,93
7974,Oculos_7974,409.25,58
7975,Tenis_7975,454.16,9
7976,Meia_7976,30.63,19
7977,Tenis_7977,46.69,20
7978,Mochila_7978,778.64,41
7979,Bermuda_7979,296.98,48
7980,Jaqueta_7980,535.3,17
7981,Meia_7981,977.44,91
7982,Calca_7982,664.93,72
7983,Calca_7983,258.63,17
7984,Jaqueta_7984,661.94,90
7985,Jaqueta_7985,502.46,49
7986,Bermuda_7986,899.25,73
7987,Jaqueta_7987,279.25,31
7988,Tenis_7988,238.15,27
7989,Bermuda_7989,857.65,76
7990,Mochila_7990,718.85,97
7991,Oculos_7991,600.72,26
7992,Bone_7992,862.62,24
7993,Bermuda_7993,868.51,94
7994,Jaqueta_7994,93.73,51
7995,Bermuda_7995,444.0,7
7996,Bermuda_7996,64.93,100
7997,Meia_7997,541.51,78
7998,Camisa_7998,482.2,4
7999,Bone_7999,846.54,33
8000,Oculos_8000,761.51,9
8001,Bermuda_8001,658.16,7
8002,Oculos_8002,211.11,60
8003,Meia_8003,690.1,97
8004,Tenis_8004,516.89,54
8005,Relogio_8005,747.31,90
8006,Relogio_8006,849.78,99
8007,Calca_8007,611.41,77
8008,Relogio_8008,843.08,34
8009,Calca_8009,32.28,41
8010,Bermuda_8010,328.83,18
8011,Oculos_8011,583.48,99
8012,Oculos_8012,767.84,96
8013,Tenis_8013,887.89,65
8014,Oculos_8014,245.1,38
8015,Calca_8015,576.8,47
8016,Oculos_8016,180.31,16
8017,Calca_8017,458.98,2
8018,Calca_8018,674.5,13
8019,Meia_8019,901.8,51
8020,Bone_8020,187.36,54
8021,Bermuda_8021,546.74,5
8022,Tenis_8022,964.92,85
8023,Jaqueta_8023,420.06,62
8024,Relogio_8024,541.69,40
8025,Calca_8025,576.0,4
8026,Relogio_8026,238.71,3
8027,Bone_8027,632.52,66
8028,Meia_8028,871.45,2
8029,Bone_8029,350.43,34
8030,Tenis_8030,504.64,45
8031,Oculos_8031,323.78,77
8032,Relogio_8032,461.37,99
8033,Jaqueta_8033,688.12,45
8034,Oculos_8034,758.71,55
8035,Tenis_8035,354.6,91
8036,Relogio_8036,359.71,14
8037,Camisa_8037,35.53,62
8038,Jaqueta_8038,409.24,31
8039,Tenis_8039,975.0,36
8040,Bermuda_8040,96.54,42
8041,Mochila_8041,170.87,6
8042,Bone_8042,383.13,74
8043,Meia_8043,527.65,33
8044,Camisa_8044,261.77,40
8045,Jaqueta_8045,121.65,11
8046,Jaqueta_8046,350.25,46
8047,Meia_8047,544.75,95
8048,Bermuda_8048,592.61,37
8049,Calca_8049,772.5,49
8050,Oculos_8050,103.71,5
8051,Oculos_8051,18.15,53
8052,Meia_8052,132.44,2
8053,Oculos_8053,412.36,90
8054,Bone_8054,687.77,36
8055,Jaqueta_8055,305.59,49
8056,Jaqueta_8056,526.96,61
8057,Bone_8057,914.44,86
8058,Mochila_8058,272.66,22
8059,Bone_8059,257.99,30
8060,Camisa_8060,927.71,45
8061,Relogio_8061,882.42,98
8062,Bone_8062,331.71,23
8063,Camisa_8063,625.29,13
8064,Tenis_8064,887.93,45
8065,Bermuda_8065,40.52,13
8066,Meia_8066,565.48,78
8067,Calca_8067,534.42,84
8068,Tenis_8068,653.13,66
8069,Jaqueta_8069,980.68,81
8070,Tenis_8070,330.51,38
8071,Jaqueta_8071,331.46,48
8072,Tenis_8072,386.94,36
8073,Relogio_8073,344.46,32
8074,Bermuda_8074,838.07,3
8075,Relogio_8075,97.6,8
8076,Calca_8076,389.2,66
8077,Jaqueta_8077,254.63,43
8078,Bermuda_8078,119.26,96
8079,Tenis_8079,704.52,86
8080,Calca_8080,121.96,48
8081,Bone_8081,650.86,65
8082,Tenis_8082,741.71,7
8083,Meia_8083,762.45,7
8084,Meia_8084,298.51,4
8085,Camisa_8085,481.06,51
8086,Meia_8086,65.48,100
8087,Oculos_8087,545.4,3
8088,Camisa_8088,296.41,69
8089,Camisa_8089,358.54,37
8090,Camisa_8090,571.63,62
8091,Calca_8091,634.87,22
8092,Bermuda_8092,994.94,68
8093,Calca_8093,742.65,37
8094,Oculos_8094,748.1,26
8095,Meia_8095,944.13,39
8096,Jaqueta_8096,394.89,37
8097,Oculos_8097,352.71,57
8098,Meia_8098,105.52,90
8099,Calca_8099,479.9,43
8100,Mochila_8100,999.05,16
8101,Camisa_8101,819.41,25
8102,Relogio_8102,931.51,95
8103,Oculos_8103,352.8,33
8104,Bermuda_8104,651.74,72
8105,Calca_8105,559.93,76
8106,Camisa_8106,588.63,12
8107,Tenis_8107,532.42,48
8108,Tenis_8108,636.37,94
8109,Relogio_8109,855.72,76
8110,Camisa_8110,683.43,10
8111,Bermuda_8111,607.47,15
8112,Camisa_8112,719.43,4
8113,Camisa_8113,630.64,28
8114,Meia_8114,285.84,55
8115,Mochila_8115,680.73,36
8116,Tenis_8116,778.6,52
8117,Meia_8117,907.13,63
8118,Oculos_8118,242.0,64
8119,Oculos_8119,570.34,82
8120,Jaqueta_8120,445.7,83
8121,Tenis_8121,740.34,6
8122,Tenis_8122,130.65,10
8123,Tenis_8123,109.1,93
8124,Calca_8124,704.56,38
8125,Relogio_8125,399.3,74
8126,Tenis_8126,841.07,81
8127,Jaqueta_8127,901.78,44
8128,Bermuda_8128,269.8,18
8129,Relogio_8129,411.41,32
8130,Meia_8130,665.51,94
8131,Calca_8131,363.81,5
8132,Tenis_8132,422.46,3
8133,Calca_8133,732.97,82
8134,Mochila_8134,868.9,5
8135,Jaqueta_8135,805.8,33
8136,Oculos_8136,504.52,67
8137,Camisa_8137,15.99,54
8138,Relogio_8138,984.42,27
8139,Mochila_8139,656.48,54
8140,Bone_8140,321.72,43
8141,Bermuda_8141,111.1,33
8142,Bone_8142,584.82,72
8143,Calca_8143,431.46,25
8144,Jaqueta_8144,416.96,94
8145,Tenis_8145,167.09,42
8146,Oculos_8146,708.44,41
8147,Oculos_8147,680.15,33
8148,Oculos_8148,180.68,31
8149,Mochila_8149,508.78,88
8150,Camisa_8150,523.15,85
8151,Relogio_8151,619.62,60
8152,Camisa_8152,759.16,49
8153,Camisa_8153,654.43,94
8154,Relogio_8154,809.35,68
8155,Oculos_8155,996.01,47
8156,Relogio_8156,989.4,72
8157,Oculos_8157,423.74,88
8158,Camisa_8158,201.24,46
8159,Calca_8159,392.78,24
8160,Bermuda_8160,142.0,52
8161,Oculos_8161,741.34,28
8162,Bermuda_8162,775.26,90
8163,Bone_8163,471.34,58
8164,Tenis_8164,254.08,9
8165,Meia_8165,339.36,51
8166,Bone_8166,266.26,19
8167,Oculos_8167,611.78,24
8168,Oculos_8168,682.93,8
8169,Relogio_8169,612.04,15
8170,Camisa_8170,832.05,52
8171,Meia_8171,730.42,24
8172,Jaqueta_8172,393.62,39
8173,Calca_8173,163.8,48
8174,Mochila_8174,758.37,40
8175,Meia_8175,226.72,84
8176,Tenis_8176,755.53,84
8177,Meia_8177,333.4,4
8178,Bone_8178,573.18,11
8179,Meia_8179,778.98,15
8180,Calca_8180,318.93,49
8181,Relogio_8181,599.98,2
8182,Meia_8182,780.52,2
8183,Oculos_8183,528.35,51
8184,Bone_8184,286.54,84
8185,Bermuda_8185,140.58,78
8186,Camisa_8186,606.6,83
8187,Bermuda_8187,97.33,80
8188,Oculos_8188,981.0,24
8189,Calca_8189,225.09,87
8190,Bone_8190,968.15,70
8191,Tenis_8191,94.82,89
8192,Calca_8192,776.22,63
8193,Tenis_8193,291.24,21
8194,Bermuda_8194,35.15,48
8195,Calca_8195,543.7,47
8196,Camisa_8196,160.27,57
8197,Camisa_8197,301.73,4
8198,Bermuda_8198,68.38,60
8199,Mochila_8199,654.93,93
8200,Calca_8200,967.33,48
8201,Oculos_8201,355.17,42
8202,Tenis_8202,438.73,32
8203,Camisa_8203,546.18,92
8204,Bone_8204,22.94,4
8205,Relogio_8205,74.0,26
8206,Bone_8206,437.15,46
8207,Camisa_8207,579.37,39
8208,Bermuda_8208,274.78,80
8209,Jaqueta_8209,223.59,32
8210,Calca_8210,612.47,47
8211,Mochila_8211,193.23,52
8212,Bone_8212,790.03,15
8213,Tenis_8213,99.78,63
8214,Meia_8214,732.64,69
8215,Calca_8215,699.47,78
8216,Camisa_8216,609.24,3
8217,Relogio_8217,990.18,38
8218,Relogio_8218,276.96,32
8219,Tenis_8219,564.36,37
8220,Calca_8220,658.28,42
8221,Oculos_8221,397.66,72
8222,Relogio_8222,938.93,8
8223,Meia_8223,186.58,99
8224,Meia_8224,745.79,25
8225,Jaqueta_8225,915.56,55
8226,Mochila_8226,992.46,92
8227,Oculos_8227,627.84,67
8228,Bone_8228,584.13,88
8229,Jaqueta_8229,997.2,89
8230,Tenis_8230,520.05,80
8231,Mochila_8231,941.72,71
8232,Calca_8232,144.47,6
8233,Bermuda_8233,305.76,98
8234,Bone_8234,575.63,91
8235,Calca_8235,321.62,99
8236,Calca_8236,528.54,72
8237,Calca_8237,334.72,73
8238,Oculos_8238,913.42,18
8239,Meia_8239,154.15,66
8240,Tenis_8240,173.59,73
8241,Tenis_8241,355.17,60
8242,Relogio_8242,829.84,36
8243,Calca_8243,805.04,53
8244,Mochila_8244,738.49,79
8245,Bone_8245,302.37,36
8246,Camisa_8246,52.89,80
8247,Bermuda_8247,682.94,11
8248,Camisa_8248,779.79,38
8249,Oculos_8249,764.31,85
8250,Tenis_8250,557.83,96
8251,Camisa_8251,72.86,71
8252,Camisa_8252,785.07,13
8253,Tenis_8253,671.3,76
8254,Mochila_8254,744.73,40
8255,Meia_8255,689.84,56
8256,Oculos_8256,440.77,52
8257,Camisa_8257,904.54,67
8258,Tenis_8258,843.99,48
8259,Bermuda_8259,119.85,9
8260,Jaqueta_8260,507.5,58
8261,Oculos_8261,478.41,20
8262,Bone_8262,861.0,12
8263,Relogio_8263,454.43,90
8264,Tenis_8264,81.75,16
8265,Bone_8265,779.26,44
8266,Mochila_8266,84.16,25
8267,Tenis_8267,640.14,62
8268,Calca_8268,557.91,32
8269,Jaqueta_8269,63.91,84
8270,Calca_8270,365.69,85
8271,Relogio_8271,12.48,69
8272,Tenis_8272,267.39,9
8273,Bermuda_8273,211.36,36
8274,Meia_8274,191.67,44
8275,Meia_8275,816.36,37
8276,Tenis_8276,209.54,40
8277,Meia_8277,826.83,4
8278,Bermuda_8278,733.54,14
8279,Jaqueta_8279,641.68,88
8280,Oculos_8280,881.34,82
8281,Mochila_8281,925.29,51
8282,Relogio_8282,738.03,32
8283,Meia_8283,78.03,44
8284,Tenis_8284,24.91,55
8285,Jaqueta_8285,261.47,55
8286,Mochila_8286,16.99,39
8287,Oculos_8287,943.84,42
8288,Bone_8288,165.25,23
8289,Meia_8289,651.37,2
8290,Oculos_8290,517.22,90
8291,Calca_8291,352.29,42
8292,Oculos_8292,124.68,17
8293,Bone_8293,779.47,22
8294,Meia_8294,704.92,4
8295,Mochila_8295,396.46,57
8296,Mochila_8296,458.03,22
8297,Oculos_8297,775.24,88
8298,Calca_8298,977.83,64
8299,Calca_8299,112.01,57
8300,Jaqueta_8300,860.67,90
8301,Bermuda_8301,362.18,14
8302,Meia_8302,885.12,48
8303,Mochila_8303,827.62,2
8304,Jaqueta_8304,537.99,23
8305,Oculos_8305,539.3,51
8306,Oculos_8306,949.66,13
8307,Calca_8307,211.67,26
8308,Bermuda_8308,177.68,80
8309,Tenis_8309,960.32,15
8310,Oculos_8310,392.14,84
8311,Bermuda_8311,13.26,52
8312,Tenis_8312,286.02,60
8313,Oculos_8313,720.15,49
8314,Jaqueta_8314,648.13,48
8315,Calca_8315,665.15,49
8316,Meia_8316,527.14,34
8317,Jaqueta_8317,559.24,65
8318,Tenis_8318,89.75,80
8319,Meia_8319,265.45,8
8320,Calca_8320,713.72,65
8321,Camisa_8321,39.1,69
8322,Calca_8322,882.61,66
8323,Camisa_8323,360.72,37
8324,Camisa_8324,50.31,25
8325,Bermuda_8325,940.14,13
8326,Bermuda_8326,18.78,95
8327,Mochila_8327,108.41,79
8328,Bermuda_8328,217.44,77
8329,Tenis_8329,293.48,70
8330,Mochila_8330,489.93,2
8331,Calca_8331,547.63,81
8332,Bermuda_8332,280.19,63
8333,Relogio_8333,562.58,47
8334,Bermuda_8334,253.15,72
8335,Relogio_8335,938.66,59
8336,Tenis_8336,982.83,67
8337,Camisa_8337,371.91,57
8338,Jaqueta_8338,547.68,15
8339,Tenis_8339,257.38,33
8340,Tenis_8340,952.81,43
8341,Meia_8341,404.97,19
8342,Relogio_8342,722.19,60
8343,Meia_8343,103.52,52
8344,Tenis_8344,891.07,84
8345,Calca_8345,798.65,15
8346,Bermuda_8346,135.38,45
8347,Jaqueta_8347,683.5,50
8348,Camisa_8348,891.49,1
8349,Mochila_8349,104.99,61
8350,Mochila_8350,822.12,74
8351,Meia_8351,944.9,1
8352,Bermuda_8352,938.99,31
8353,Jaqueta_8353,391.48,4
8354,Relogio_8354,167.17,63
8355,Camisa_8355,199.71,65
8356,Bone_8356,960.26,52
8357,Bermuda_8357,453.22,20
8358,Bone_8358,193.55,27
8359,Mochila_8359,128.26,19
8360,Relogio_8360,251.62,44
8361,Jaqueta_8361,855.52,90
8362,Oculos_8362,762.07,14
8363,Bone_8363,860.93,47
8364,Calca_8364,32.23,85
8365,Jaqueta_8365,709.46,67
8366,Jaqueta_8366,514.2,30
8367,Bermuda_8367,534.96,49
8368,Relogio_8368,315.07,69
8369,Bermuda_8369,516.93,45
8370,Tenis_8370,269.63,40
8371,Jaqueta_8371,303.93,89
8372,Oculos_8372,608.11,43
8373,Tenis_8373,39.51,2
8374,Jaqueta_8374,596.82,26
8375,Camisa_8375,386.9,94
8376,Bermuda_8376,224.68,54
8377,Oculos_8377,978.27,87
8378,Oculos_8378,540.23,19
8379,Jaqueta_8379,744.54,29
8380,Camisa_8380,889.64,28
8381,Tenis_8381,185.85,62
8382,Mochila_8382,86.18,71
8383,Tenis_8383,813.77,97
8384,Tenis_8384,193.79,69
8385,Calca_8385,959.98,41
8386,Bone_8386,511.96,76
8387,Bermuda_8387,345.4,57
8388,Calca_8388,781.15,19
8389,Mochila_8389,666.04,68
8390,Jaqueta_8390,521.31,40
8391,Meia_8391,717.13,44
8392,Bone_8392,129.41,94
8393,Oculos_8393,204.32,12
8394,Relogio_8394,152.44,79
8395,Calca_8395,149.58,81
8396,Meia_8396,922.38,19
8397,Tenis_8397,244.08,58
8398,Tenis_8398,659.54,5
8399,Calca_8399,195.95,96
8400,Calca_8400,439.27,6
8401,Meia_8401,666.56,17
8402,Calca_8402,358.16,79
8403,Meia_8403,556.76,6
8404,Oculos_8404,354.82,97
8405,Bone_8405,918.67,36
8406,Calca_8406,332.15,70
8407,Jaqueta_8407,907.4,84
8408,Tenis_8408,933.65,6
8409,Camisa_8409,32.37,10
8410,Tenis_8410,415.72,36
8411,Bone_8411,536.67,81
8412,Bermuda_8412,894.68,95
8413,Mochila_8413,386.85,89
8414,Calca_8414,377.97,34
8415,Mochila_8415,20.65,80
8416,Oculos_8416,189.91,63
8417,Jaqueta_8417,970.09,89
8418,Bone_8418,740.78,63
8419,Bermuda_8419,931.59,14
8420,Bone_8420,683.94,47
8421,Camisa_8421,210.4,88
8422,Meia_8422,594.25,53
8423,Oculos_8423,983.83,32
8424,Bone_8424,864.91,62
8425,Bermuda_8425,934.39,21
8426,Bermuda_8426,86.54,44
8427,Bone_8427,560.96,43
8428,Tenis_8428,808.37,60
8429,Camisa_8429,753.44,36
8430,Bone_8430,803.2,74
8431,Relogio_8431,269.37,91
8432,Bone_8432,334.3,62
8433,Mochila_8433,972.74,7
8434,Tenis_8434,630.18,81
8435,Bone_8435,724.92,62
8436,Relogio_8436,209.66,92
8437,Oculos_8437,546.51,92
8438,Jaqueta_8438,161.0,52
8439,Camisa_8439,666.21,37
8440,Jaqueta_8440,745.76,32
8441,Mochila_8441,946.89,49
8442,Meia_8442,42.81,8
8443,Mochila_8443,19.65,29
8444,Mochila_8444,861.8,29
8445,Calca_8445,946.29,48
8446,Jaqueta_8446,708.04,60
8447,Bermuda_8447,816.19,6
8448,Mochila_8448,294.34,64
8449,Bone_8449,748.94,80
8450,Oculos_8450,811.22,50
8451,Bone_8451,245.25,2
8452,Meia_8452,407.7,71
8453,Jaqueta_8453,89.25,78
8454,Calca_8454,87.49,77
8455,Bone_8455,391.24,70
8456,Jaqueta_8456,899.19,19
8457,Calca_8457,528.79,93
8458,Bone_8458,901.79,43
8459,Tenis_8459,386.71,41
8460,Meia_8460,116.32,11
8461,Calca_8461,522.71,16
8462,Bermuda_8462,506.48,48
8463,Meia_8463,142.52,31
8464,Relogio_8464,900.04,77
8465,Bone_8465,452.95,55
8466,Relogio_8466,224.54,44
8467,Meia_8467,130.8,96
8468,Camisa_8468,944.14,80
8469,Mochila_8469,638.33,32
8470,Calca_8470,601.53,34
8471,Camisa_8471,497.74,58
8472,Meia_8472,44.37,76
8473,Camisa_8473,487.9,22
8474,Bermuda_8474,363.43,98
8475,Jaqueta_8475,532.46,50
8476,Jaqueta_8476,701.34,42
8477,Bone_8477,780.31,22
8478,Camisa_8478,672.81,79
8479,Calca_8479,260.34,29
8480,Camisa_8480,833.65,22
8481,Calca_8481,854.33,9
8482,Meia_8482,486.52,58
8483,Meia_8483,513.41,82
8484,Jaqueta_8484,739.65,6
8485,Bermuda_8485,860.76,53
8486,Mochila_8486,485.87,34
8487,Meia_8487,18.96,55
8488,Relogio_8488,411.92,90
8489,Tenis_8489,632.98,55
8490,Calca_8490,228.59,22
8491,Oculos_8491,476.4,30
8492,Meia_8492,84.66,35
8493,Oculos_8493,78.05,70
8494,Tenis_8494,799.29,71
8495,Oculos_8495,42.14,87
8496,Bone_8496,859.2,55
8497,Relogio_8497,959.53,45
8498,Meia_8498,679.71,38
8499,Bermuda_8499,294.73,65
8500,Tenis_8500,887.52,21
8501,Mochila_8501,711.21,95
8502,Relogio_8502,984.68,82
8503,Camisa_8503,150.07,65
8504,Jaqueta_8504,665.2,80
8505,Bone_8505,545.14,75
8506,Bone_8506,436.5,60
8507,Camisa_8507,603.65,20
8508,Jaqueta_8508,465.46,15
8509,Bermuda_8509,115.64,19
8510,Mochila_8510,739.07,4
8511,Calca_8511,950.17,56
8512,Bermuda_8512,571.48,52
8513,Jaqueta_8513,422.44,12
8514,Oculos_8514,949.75,65
8515,Oculos_8515,27.43,4
8516,Jaqueta_8516,880.67,70
8517,Meia_8517,100.56,100
8518,Camisa_8518,477.9,12
8519,Bermuda_8519,684.44,73
8520,Oculos_8520,804.66,91
8521,Camisa_8521,267.92,17
8522,Bone_8522,473.6,42
8523,Camisa_8523,580.76,23
8524,Camisa_8524,895.32,68
8525,Bermuda_8525,87.14,20
8526,Camisa_8526,904.57,73
8527,Mochila_8527,336.96,69
8528,Relogio_8528,143.03,29
8529,Bermuda_8529,286.14,14
8530,Bermuda_8530,751.49,13
8531,Calca_8531,257.96,13
8532,Jaqueta_8532,857.91,78
8533,Jaqueta_8533,875.97,34
8534,Camisa_8534,798.33,54
8535,Meia_8535,15.43,98
8536,Camisa_8536,115.52,5
8537,Tenis_8537,895.58,74
8538,Mochila_8538,950.04,63
8539,Calca_8539,570.53,17
8540,Camisa_8540,67.25,28
8541,Camisa_8541,31.13,14
8542,Meia_8542,908.45,59
